"sku","sales_channel","amount"
"NA_KLAI_TC-Royal Blue-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Royal Blue-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Royal Blue-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Royal Blue-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Royal Blue-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Royal Blue-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Royal Blue-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Royal Blue-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Royal Blue-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Royal Blue-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Royal Blue-180x180","purelinen","150.0000"
"NA_KLAI_TC-Royal Blue-180x180","linenthings","300.0000"
"NA_KLAI_TC-Royal Blue-180x250","purelinen","200.0000"
"NA_KLAI_TC-Royal Blue-180x250","linenthings","400.0000"
"NA_KLAI_TC-Royal Blue-180x280","purelinen","225.0000"
"NA_KLAI_TC-Royal Blue-180x280","linenthings","450.0000"
"NA_KLAI_TC-Royal Blue-180x320","purelinen","250.0000"
"NA_KLAI_TC-Royal Blue-180x320","linenthings","500.0000"
"NA_KLAI_TC-Royal Blue-180x360","purelinen","295.0000"
"NA_KLAI_TC-Royal Blue-180x360","linenthings","590.0000"
"NA_KLAI_TC-Royal Blue-180x400","purelinen","325.0000"
"NA_KLAI_TC-Royal Blue-180x400","linenthings","650.0000"
"NA_KLAI_TC-Royal Blue-180x500","purelinen","350.0000"
"NA_KLAI_TC-Royal Blue-180x500","linenthings","700.0000"
"NA_KLAI_TC-Sage-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Sage-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Sage-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Sage-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Sage-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Sage-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Sage-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Sage-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Sage-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Sage-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Sage-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Sage-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Sage-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Sage-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Sage-180x180","purelinen","150.0000"
"NA_KLAI_TC-Sage-180x180","linenthings","300.0000"
"NA_KLAI_TC-Sage-180x250","purelinen","200.0000"
"NA_KLAI_TC-Sage-180x250","linenthings","400.0000"
"NA_KLAI_TC-Sage-180x280","purelinen","225.0000"
"NA_KLAI_TC-Sage-180x280","linenthings","450.0000"
"NA_KLAI_TC-Sage-180x320","purelinen","250.0000"
"NA_KLAI_TC-Sage-180x320","linenthings","500.0000"
"NA_KLAI_TC-Sage-180x360","purelinen","295.0000"
"NA_KLAI_TC-Sage-180x360","linenthings","590.0000"
"NA_KLAI_TC-Sage-180x400","purelinen","325.0000"
"NA_KLAI_TC-Sage-180x400","linenthings","650.0000"
"NA_KLAI_TC-Sage-180x500","purelinen","350.0000"
"NA_KLAI_TC-Sage-180x500","linenthings","700.0000"
"NA_KLAI_TC-Sand-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Sand-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Sand-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Sand-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Sand-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Sand-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Sand-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Sand-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Sand-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Sand-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Sand-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Sand-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Sand-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Sand-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Sand-180x180","purelinen","150.0000"
"NA_KLAI_TC-Sand-180x180","linenthings","300.0000"
"NA_KLAI_TC-Sand-180x250","purelinen","200.0000"
"NA_KLAI_TC-Sand-180x250","linenthings","400.0000"
"NA_KLAI_TC-Sand-180x280","purelinen","225.0000"
"NA_KLAI_TC-Sand-180x280","linenthings","450.0000"
"NA_KLAI_TC-Sand-180x320","purelinen","250.0000"
"NA_KLAI_TC-Sand-180x320","linenthings","500.0000"
"NA_KLAI_TC-Sand-180x360","purelinen","295.0000"
"NA_KLAI_TC-Sand-180x360","linenthings","590.0000"
"NA_KLAI_TC-Sand-180x400","purelinen","325.0000"
"NA_KLAI_TC-Sand-180x400","linenthings","650.0000"
"NA_KLAI_TC-Sand-180x500","purelinen","350.0000"
"NA_KLAI_TC-Sand-180x500","linenthings","700.0000"
"NA_KLAI_TC-Silver-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Silver-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Silver-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Silver-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Silver-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Silver-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Silver-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Silver-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Silver-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Silver-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Silver-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Silver-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Silver-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Silver-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Silver-180x180","purelinen","150.0000"
"NA_KLAI_TC-Silver-180x180","linenthings","300.0000"
"NA_KLAI_TC-Silver-180x250","purelinen","200.0000"
"NA_KLAI_TC-Silver-180x250","linenthings","400.0000"
"NA_KLAI_TC-Silver-180x280","purelinen","225.0000"
"NA_KLAI_TC-Silver-180x280","linenthings","450.0000"
"NA_KLAI_TC-Silver-180x320","purelinen","250.0000"
"NA_KLAI_TC-Silver-180x320","linenthings","500.0000"
"NA_KLAI_TC-Silver-180x360","purelinen","295.0000"
"NA_KLAI_TC-Silver-180x360","linenthings","590.0000"
"NA_KLAI_TC-Silver-180x400","purelinen","325.0000"
"NA_KLAI_TC-Silver-180x400","linenthings","650.0000"
"NA_KLAI_TC-Silver-180x500","purelinen","350.0000"
"NA_KLAI_TC-Silver-180x500","linenthings","700.0000"
"NA_KLAI_TC-Sunflower-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Sunflower-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Sunflower-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Sunflower-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Sunflower-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Sunflower-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Sunflower-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Sunflower-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Sunflower-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Sunflower-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Sunflower-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Sunflower-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Sunflower-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Sunflower-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Sunflower-180x180","purelinen","150.0000"
"NA_KLAI_TC-Sunflower-180x180","linenthings","300.0000"
"NA_KLAI_TC-Sunflower-180x250","purelinen","200.0000"
"NA_KLAI_TC-Sunflower-180x250","linenthings","400.0000"
"NA_KLAI_TC-Sunflower-180x280","purelinen","225.0000"
"NA_KLAI_TC-Sunflower-180x280","linenthings","450.0000"
"NA_KLAI_TC-Sunflower-180x320","purelinen","250.0000"
"NA_KLAI_TC-Sunflower-180x320","linenthings","500.0000"
"NA_KLAI_TC-Sunflower-180x360","purelinen","295.0000"
"NA_KLAI_TC-Sunflower-180x360","linenthings","590.0000"
"NA_KLAI_TC-Sunflower-180x400","purelinen","325.0000"
"NA_KLAI_TC-Sunflower-180x400","linenthings","650.0000"
"NA_KLAI_TC-Sunflower-180x500","purelinen","350.0000"
"NA_KLAI_TC-Sunflower-180x500","linenthings","700.0000"
"NA_KLAI_TC-Tangerine-146 X 180","purelinen","150.0000"
"NA_KLAI_TC-Tangerine-146 X 180","linenthings","300.0000"
"NA_KLAI_TC-Tangerine-146 X 250","purelinen","175.0000"
"NA_KLAI_TC-Tangerine-146 X 250","linenthings","350.0000"
"NA_KLAI_TC-Tangerine-146 X 280","purelinen","200.0000"
"NA_KLAI_TC-Tangerine-146 X 280","linenthings","400.0000"
"NA_KLAI_TC-Tangerine-146 X 320","purelinen","245.0000"
"NA_KLAI_TC-Tangerine-146 X 320","linenthings","490.0000"
"NA_KLAI_TC-Tangerine-146 X 360","purelinen","275.0000"
"NA_KLAI_TC-Tangerine-146 X 360","linenthings","550.0000"
"NA_KLAI_TC-Tangerine-146 X 400","purelinen","300.0000"
"NA_KLAI_TC-Tangerine-146 X 400","linenthings","600.0000"
"NA_KLAI_TC-Tangerine-146 X 500","purelinen","350.0000"
"NA_KLAI_TC-Tangerine-146 X 500","linenthings","700.0000"
"NA_KLAI_TC-Tangerine-180x180","purelinen","150.0000"
"NA_KLAI_TC-Tangerine-180x180","linenthings","300.0000"
"NA_KLAI_TC-Tangerine-180x250","purelinen","200.0000"
"NA_KLAI_TC-Tangerine-180x250","linenthings","400.0000"
"NA_KLAI_TC-Tangerine-180x320","purelinen","250.0000"
"NA_KLAI_TC-Tangerine-180x320","linenthings","500.0000"
"NA_KLAI_TC-Tangerine-180x360","purelinen","295.0000"
"NA_KLAI_TC-Tangerine-180x360","linenthings","590.0000"
"NA_KLAI_TC-Tangerine-180x400","purelinen","325.0000"
"NA_KLAI_TC-Tangerine-180x400","linenthings","650.0000"
"NA_KLAI_TC-Tangerine-180x500","purelinen","350.0000"
"NA_KLAI_TC-Tangerine-180x500","linenthings","700.0000"
"NA_KLAL146x250","purelinen","150.0000"
"NA_KLAL146x250","linenthings","300.0000"
"NA_KLA_TCB142x180","purelinen","90.0000"
"NA_KLA_TCB142x180","linenthings","180.0000"
"NA_KLA_TCB142x250","purelinen","150.0000"
"NA_KLA_TCB142x250","linenthings","300.0000"
"NA_KLA_TCB142x280","purelinen","170.0000"
"NA_KLA_TCB142x280","linenthings","340.0000"
"NA_KLA_TCB142x320","purelinen","200.0000"
"NA_KLA_TCB142x320","linenthings","400.0000"
"NA_KLA_TCB142x360","purelinen","230.0000"
"NA_KLA_TCB142x360","linenthings","460.0000"
"NA_KLA_TCB142x400","purelinen","260.0000"
"NA_KLA_TCB142x400","linenthings","520.0000"
"NA_KLA_TCB142x500","purelinen","300.0000"
"NA_KLA_TCB142x500","linenthings","600.0000"
"NA_KLA_TCB180x180","purelinen","140.0000"
"NA_KLA_TCB180x180","linenthings","280.0000"
"NA_KLA_TCB180x250","purelinen","180.0000"
"NA_KLA_TCB180x250","linenthings","360.0000"
"NA_KLA_TCB180x280","purelinen","210.0000"
"NA_KLA_TCB180x280","linenthings","420.0000"
"NA_KLA_TCB180x320","purelinen","250.0000"
"NA_KLA_TCB180x320","linenthings","500.0000"
"NA_KLA_TCB180x360","purelinen","290.0000"
"NA_KLA_TCB180x360","linenthings","580.0000"
"NA_KLA_TCB180x400","purelinen","320.0000"
"NA_KLA_TCB180x400","linenthings","640.0000"
"NA_KLA_TCB180x500","purelinen","360.0000"
"NA_KLA_TCB180x500","linenthings","720.0000"
"NA_KLA_TCC142x180","purelinen","90.0000"
"NA_KLA_TCC142x180","linenthings","180.0000"
"NA_KLA_TCC142x250","purelinen","150.0000"
"NA_KLA_TCC142x250","linenthings","300.0000"
"NA_KLA_TCC142x280","purelinen","170.0000"
"NA_KLA_TCC142x280","linenthings","340.0000"
"NA_KLA_TCC142x360","purelinen","230.0000"
"NA_KLA_TCC142x360","linenthings","460.0000"
"NA_KLA_TCC142x400","purelinen","260.0000"
"NA_KLA_TCC142x400","linenthings","520.0000"
"NA_KLA_TCC142x500","purelinen","300.0000"
"NA_KLA_TCC142x500","linenthings","600.0000"
"NA_KLA_TCC146x320","purelinen","200.0000"
"NA_KLA_TCC146x320","linenthings","400.0000"
"NA_KLA_TCC180x180","purelinen","140.0000"
"NA_KLA_TCC180x180","linenthings","280.0000"
"NA_KLA_TCC180x250","purelinen","180.0000"
"NA_KLA_TCC180x250","linenthings","360.0000"
"NA_KLA_TCC180x280","purelinen","210.0000"
"NA_KLA_TCC180x280","linenthings","420.0000"
"NA_KLA_TCC180x320","purelinen","250.0000"
"NA_KLA_TCC180x320","linenthings","500.0000"
"NA_KLA_TCC180x360","purelinen","290.0000"
"NA_KLA_TCC180x360","linenthings","580.0000"
"NA_KLA_TCC180x400","purelinen","320.0000"
"NA_KLA_TCC180x400","linenthings","640.0000"
"NA_KLA_TCC180x500","purelinen","360.0000"
"NA_KLA_TCC180x500","linenthings","720.0000"
"NA_KLA_TCCI142x180","purelinen","90.0000"
"NA_KLA_TCCI142x180","linenthings","180.0000"
"NA_KLA_TCCI142x250","purelinen","150.0000"
"NA_KLA_TCCI142x250","linenthings","300.0000"
"NA_KLA_TCCI142x280","purelinen","170.0000"
"NA_KLA_TCCI142x280","linenthings","340.0000"
"NA_KLA_TCCI142x320","purelinen","200.0000"
"NA_KLA_TCCI142x320","linenthings","400.0000"
"NA_KLA_TCCI142x360","purelinen","230.0000"
"NA_KLA_TCCI142x360","linenthings","460.0000"
"NA_KLA_TCCI142x400","purelinen","260.0000"
"NA_KLA_TCCI142x400","linenthings","520.0000"
"NA_KLA_TCCI142x500","purelinen","300.0000"
"NA_KLA_TCCI142x500","linenthings","600.0000"
"NA_KLA_TCCi180x180","purelinen","140.0000"
"NA_KLA_TCCi180x180","linenthings","280.0000"
"NA_KLA_TCCi180x250","purelinen","180.0000"
"NA_KLA_TCCi180x250","linenthings","360.0000"
"NA_KLA_TCCi180x280","purelinen","210.0000"
"NA_KLA_TCCi180x280","linenthings","420.0000"
"NA_KLA_TCCi180x320","purelinen","250.0000"
"NA_KLA_TCCi180x320","linenthings","500.0000"
"NA_KLA_TCCI180x360","purelinen","290.0000"
"NA_KLA_TCCI180x360","linenthings","580.0000"
"NA_KLA_TCCI180x400","purelinen","320.0000"
"NA_KLA_TCCI180x400","linenthings","640.0000"
"NA_KLA_TCCI180x500","purelinen","360.0000"
"NA_KLA_TCCI180x500","linenthings","720.0000"
"NA_KLA_TCCO146x180","purelinen","90.0000"
"NA_KLA_TCCO146x180","linenthings","180.0000"
"NA_KLA_TCCo146x250","purelinen","150.0000"
"NA_KLA_TCCo146x250","linenthings","300.0000"
"NA_KLA_TCCo146x280","purelinen","170.0000"
"NA_KLA_TCCo146x280","linenthings","340.0000"
"NA_KLA_TCCo146x320","purelinen","200.0000"
"NA_KLA_TCCo146x320","linenthings","400.0000"
"NA_KLA_TCCO146x360","purelinen","230.0000"
"NA_KLA_TCCO146x360","linenthings","460.0000"
"NA_KLA_TCCO146x400","purelinen","260.0000"
"NA_KLA_TCCO146x400","linenthings","520.0000"
"NA_KLA_TCCO146x500","purelinen","300.0000"
"NA_KLA_TCCO146x500","linenthings","600.0000"
"NA_KLA_TCCO180x180","purelinen","140.0000"
"NA_KLA_TCCO180x180","linenthings","280.0000"
"NA_KLA_TCCO180x250","purelinen","180.0000"
"NA_KLA_TCCO180x250","linenthings","360.0000"
"NA_KLA_TCCo180x280","purelinen","210.0000"
"NA_KLA_TCCo180x280","linenthings","420.0000"
"NA_KLA_TCCo180x320","purelinen","250.0000"
"NA_KLA_TCCo180x320","linenthings","500.0000"
"NA_KLA_TCCo180x360","purelinen","290.0000"
"NA_KLA_TCCo180x360","linenthings","580.0000"
"NA_KLA_TCCo180x400","purelinen","320.0000"
"NA_KLA_TCCo180x400","linenthings","640.0000"
"NA_KLA_TCCo180x500","purelinen","360.0000"
"NA_KLA_TCCo180x500","linenthings","720.0000"
"NA_KLA_TCcU146X180","purelinen","90.0000"
"NA_KLA_TCcU146X180","linenthings","180.0000"
"NA_KLA_TCCU146X250","purelinen","150.0000"
"NA_KLA_TCCU146X250","linenthings","300.0000"
"NA_KLA_TCCu146x280","purelinen","170.0000"
"NA_KLA_TCCu146x280","linenthings","340.0000"
"NA_KLA_TCCU146x320","purelinen","200.0000"
"NA_KLA_TCCU146x320","linenthings","400.0000"
"NA_KLA_TCCU146x400","purelinen","260.0000"
"NA_KLA_TCCU146x400","linenthings","520.0000"
"NA_KLA_TCCu146x500","purelinen","300.0000"
"NA_KLA_TCCu146x500","linenthings","600.0000"
"NA_KLA_TCCu180x180","purelinen","140.0000"
"NA_KLA_TCCu180x180","linenthings","280.0000"
"NA_KLA_TCCU180x250","purelinen","180.0000"
"NA_KLA_TCCU180x250","linenthings","360.0000"
"NA_KLA_TCCU180x280","purelinen","210.0000"
"NA_KLA_TCCU180x280","linenthings","420.0000"
"NA_KLA_TCCU180x320","purelinen","250.0000"
"NA_KLA_TCCU180x320","linenthings","500.0000"
"NA_KLA_TCCU180x360","purelinen","290.0000"
"NA_KLA_TCCU180x360","linenthings","580.0000"
"NA_KLA_TCCU180x400","purelinen","320.0000"
"NA_KLA_TCCU180x400","linenthings","640.0000"
"NA_KLA_TCCU180x500","purelinen","360.0000"
"NA_KLA_TCCU180x500","linenthings","720.0000"
"NA_KLA_TCCU42x360","purelinen","230.0000"
"NA_KLA_TCCU42x360","linenthings","460.0000"
"NA_KLA_TCF142x250","purelinen","150.0000"
"NA_KLA_TCF142x250","linenthings","300.0000"
"NA_KLA_TCF142x280","purelinen","210.0000"
"NA_KLA_TCF142x280","linenthings","420.0000"
"NA_KLA_TCF142x320","purelinen","200.0000"
"NA_KLA_TCF142x320","linenthings","400.0000"
"NA_KLA_TCF142x360","purelinen","230.0000"
"NA_KLA_TCF142x360","linenthings","460.0000"
"NA_KLA_TCF142x400","purelinen","260.0000"
"NA_KLA_TCF142x400","linenthings","520.0000"
"NA_KLA_TCF142x500","purelinen","300.0000"
"NA_KLA_TCF142x500","linenthings","600.0000"
"NA_KLA_TCF146x180","purelinen","90.0000"
"NA_KLA_TCF146x180","linenthings","180.0000"
"NA_KLA_TCF180x180","purelinen","140.0000"
"NA_KLA_TCF180x180","linenthings","280.0000"
"NA_KLA_TCF180x250","purelinen","180.0000"
"NA_KLA_TCF180x250","linenthings","360.0000"
"NA_KLA_TCF180x280","purelinen","170.0000"
"NA_KLA_TCF180x280","linenthings","340.0000"
"NA_KLA_TCF180x320","purelinen","250.0000"
"NA_KLA_TCF180x320","linenthings","500.0000"
"NA_KLA_TCF180x360","purelinen","290.0000"
"NA_KLA_TCF180x360","linenthings","580.0000"
"NA_KLA_TCF180x400","purelinen","320.0000"
"NA_KLA_TCF180x400","linenthings","640.0000"
"NA_KLA_TCF180x500","purelinen","360.0000"
"NA_KLA_TCF180x500","linenthings","720.0000"
"NA_KLA_TCG146x180","purelinen","90.0000"
"NA_KLA_TCG146x180","linenthings","180.0000"
"NA_KLA_TCG146x250","purelinen","150.0000"
"NA_KLA_TCG146x250","linenthings","300.0000"
"NA_KLA_TCG146x280","purelinen","170.0000"
"NA_KLA_TCG146x280","linenthings","340.0000"
"NA_KLA_TCG146x320","purelinen","200.0000"
"NA_KLA_TCG146x320","linenthings","400.0000"
"NA_KLA_TCG146x360","purelinen","230.0000"
"NA_KLA_TCG146x360","linenthings","460.0000"
"NA_KLA_TCG146x400","purelinen","260.0000"
"NA_KLA_TCG146x400","linenthings","520.0000"
"NA_KLA_TCG146x500","purelinen","300.0000"
"NA_KLA_TCG146x500","linenthings","600.0000"
"NA_KLA_TCG180x180","purelinen","140.0000"
"NA_KLA_TCG180x180","linenthings","280.0000"
"NA_KLA_TCG180x280","purelinen","210.0000"
"NA_KLA_TCG180x280","linenthings","420.0000"
"NA_KLA_TCG180x320","purelinen","500.0000"
"NA_KLA_TCG180x320","linenthings","500.0000"
"NA_KLA_TCG180x360","purelinen","290.0000"
"NA_KLA_TCG180x360","linenthings","580.0000"
"NA_KLA_TCG180x400","purelinen","320.0000"
"NA_KLA_TCG180x400","linenthings","640.0000"
"NA_KLA_TCG180x500","purelinen","360.0000"
"NA_KLA_TCG180x500","linenthings","720.0000"
"NA_KLA_TCG400","purelinen","260.0000"
"NA_KLA_TCG400","linenthings","640.0000"
"NA_KLA_TCH146x180","purelinen","90.0000"
"NA_KLA_TCH146x180","linenthings","180.0000"
"NA_KLA_TCh146X250","purelinen","150.0000"
"NA_KLA_TCh146X250","linenthings","300.0000"
"NA_KLA_TCh146X280","purelinen","170.0000"
"NA_KLA_TCh146X280","linenthings","340.0000"
"NA_KLA_TCh146X320","purelinen","200.0000"
"NA_KLA_TCh146X320","linenthings","400.0000"
"NA_KLA_TCh146X360","purelinen","230.0000"
"NA_KLA_TCh146X360","linenthings","460.0000"
"NA_KLA_TCh146X400","purelinen","260.0000"
"NA_KLA_TCh146X400","linenthings","520.0000"
"NA_KLA_TCh180X180","purelinen","140.0000"
"NA_KLA_TCh180X180","linenthings","280.0000"
"NA_KLA_TCH180X250","purelinen","180.0000"
"NA_KLA_TCH180X250","linenthings","360.0000"
"NA_KLA_TCH180x280","purelinen","210.0000"
"NA_KLA_TCH180x280","linenthings","420.0000"
"NA_KLA_TCH180x320","purelinen","250.0000"
"NA_KLA_TCH180x320","linenthings","500.0000"
"NA_KLA_TCH180x360","purelinen","290.0000"
"NA_KLA_TCH180x360","linenthings","580.0000"
"NA_KLA_TCH180x400","purelinen","320.0000"
"NA_KLA_TCH180x400","linenthings","640.0000"
"NA_KLA_TCH180x500","purelinen","360.0000"
"NA_KLA_TCH180x500","linenthings","360.0000"
"NA_KLA_TCL146x180","purelinen","90.0000"
"NA_KLA_TCL146x180","linenthings","180.0000"
"NA_KLA_TCL146x280","purelinen","170.0000"
"NA_KLA_TCL146x280","linenthings","340.0000"
"NA_KLA_TCL146x320","purelinen","200.0000"
"NA_KLA_TCL146x320","linenthings","400.0000"
"NA_KLA_TCl146X360","purelinen","230.0000"
"NA_KLA_TCl146X360","linenthings","460.0000"
"NA_KLA_TCL146x400","purelinen","260.0000"
"NA_KLA_TCL146x400","linenthings","520.0000"
"NA_KLA_TCL146x500","purelinen","300.0000"
"NA_KLA_TCL146x500","linenthings","600.0000"
"NA_KLA_TCL180x180","purelinen","140.0000"
"NA_KLA_TCL180x180","linenthings","280.0000"
"NA_KLA_TCL180x250","purelinen","180.0000"
"NA_KLA_TCL180x250","linenthings","360.0000"
"NA_KLA_TCL180x280","purelinen","210.0000"
"NA_KLA_TCL180x280","linenthings","420.0000"
"NA_KLA_TCL180x320","purelinen","250.0000"
"NA_KLA_TCL180x320","linenthings","500.0000"
"NA_KLA_TCL180x360","purelinen","290.0000"
"NA_KLA_TCL180x360","linenthings","580.0000"
"NA_KLA_TCL180x400","purelinen","320.0000"
"NA_KLA_TCL180x400","linenthings","640.0000"
"NA_KLA_TCL180x500","purelinen","360.0000"
"NA_KLA_TCL180x500","linenthings","720.0000"
"NA_KLA_TCM146x250","purelinen","150.0000"
"NA_KLA_TCM146x250","linenthings","300.0000"
"NA_KLA_TCM146x280","purelinen","170.0000"
"NA_KLA_TCM146x280","linenthings","340.0000"
"NA_KLA_TCM146x320","purelinen","200.0000"
"NA_KLA_TCM146x320","linenthings","400.0000"
"NA_KLA_TCM146x360","purelinen","230.0000"
"NA_KLA_TCM146x360","linenthings","460.0000"
"NA_KLA_TCM146x400","purelinen","260.0000"
"NA_KLA_TCM146x400","linenthings","520.0000"
"NA_KLA_TCM146x500","purelinen","300.0000"
"NA_KLA_TCM146x500","linenthings","600.0000"
"NA_KLA_TCM180x180","purelinen","140.0000"
"NA_KLA_TCM180x180","linenthings","280.0000"
"NA_KLA_TCM180x250","purelinen","180.0000"
"NA_KLA_TCM180x250","linenthings","360.0000"
"NA_KLA_TCM180x280","purelinen","210.0000"
"NA_KLA_TCM180x280","linenthings","420.0000"
"NA_KLA_TCM180x320","purelinen","250.0000"
"NA_KLA_TCM180x320","linenthings","500.0000"
"NA_KLA_TCM180x360","purelinen","290.0000"
"NA_KLA_TCM180x360","linenthings","580.0000"
"NA_KLA_TCM180x400","purelinen","320.0000"
"NA_KLA_TCM180x400","linenthings","640.0000"
"NA_KLA_TCM180x500","purelinen","360.0000"
"NA_KLA_TCM180x500","linenthings","720.0000"
"NA_KLA_TCMU146x500","purelinen","300.0000"
"NA_KLA_TCMU146x500","linenthings","600.0000"
"NA_KLA_TCNA146x180","purelinen","90.0000"
"NA_KLA_TCNA146x180","linenthings","180.0000"
"NA_KLA_TCNA146x250","purelinen","150.0000"
"NA_KLA_TCNA146x250","linenthings","300.0000"
"NA_KLA_TCNA146x280","purelinen","170.0000"
"NA_KLA_TCNA146x280","linenthings","340.0000"
"NA_KLA_TCNA146x320","purelinen","200.0000"
"NA_KLA_TCNA146x320","linenthings","400.0000"
"NA_KLA_TCNA146x360","purelinen","230.0000"
"NA_KLA_TCNA146x360","linenthings","460.0000"
"NA_KLA_TCNA146x400","purelinen","260.0000"
"NA_KLA_TCNA146x400","linenthings","520.0000"
"NA_KLA_TCNA146x500","purelinen","300.0000"
"NA_KLA_TCNA146x500","linenthings","600.0000"
"NA_KLA_TCNA180x180","purelinen","140.0000"
"NA_KLA_TCNA180x180","linenthings","280.0000"
"NA_KLA_TCNA180x250","purelinen","180.0000"
"NA_KLA_TCNA180x250","linenthings","360.0000"
"NA_KLA_TCNA180x280","purelinen","210.0000"
"NA_KLA_TCNA180x280","linenthings","420.0000"
"NA_KLA_TCNA180x320","purelinen","290.0000"
"NA_KLA_TCNA180x320","linenthings","580.0000"
"NA_KLA_TCNA180x360","purelinen","290.0000"
"NA_KLA_TCNA180x360","linenthings","580.0000"
"NA_KLA_TCNA180x400","purelinen","320.0000"
"NA_KLA_TCNA180x400","linenthings","640.0000"
"NA_KLA_TCNA180x500","purelinen","360.0000"
"NA_KLA_TCNA180x500","linenthings","720.0000"
"NA_KLA_TCNU146x180","purelinen","90.0000"
"NA_KLA_TCNU146x180","linenthings","180.0000"
"NA_KLA_TCNU146X250","purelinen","150.0000"
"NA_KLA_TCNU146X250","linenthings","300.0000"
"NA_KLA_TCNU146x280","purelinen","170.0000"
"NA_KLA_TCNU146x280","linenthings","340.0000"
"NA_KLA_TCNU146x320","purelinen","200.0000"
"NA_KLA_TCNU146x320","linenthings","400.0000"
"NA_KLA_TCNU146x360","purelinen","230.0000"
"NA_KLA_TCNU146x360","linenthings","460.0000"
"NA_KLA_TCNU146x400","purelinen","260.0000"
"NA_KLA_TCNU146x400","linenthings","520.0000"
"NA_KLA_TCNU180x180","purelinen","140.0000"
"NA_KLA_TCNU180x180","linenthings","280.0000"
"NA_KLA_TCNU180x250","purelinen","180.0000"
"NA_KLA_TCNU180x250","linenthings","360.0000"
"NA_KLA_TCNU180x280","purelinen","210.0000"
"NA_KLA_TCNU180x280","linenthings","420.0000"
"NA_KLA_TCNU180x320","purelinen","250.0000"
"NA_KLA_TCNU180x320","linenthings","500.0000"
