Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-146 X 280,NA_KLAI_TC-Navy-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Navy,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-146 X 320,NA_KLAI_TC-Navy-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Navy,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-146 X 360,NA_KLAI_TC-Navy-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Navy,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-146 X 400,NA_KLAI_TC-Navy-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Navy,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-146 X 500,NA_KLAI_TC-Navy-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Navy,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x180,NA_KLAI_TC-Navy-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Navy,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x250,NA_KLAI_TC-Navy-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Navy,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x280,NA_KLAI_TC-Navy-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Navy,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x320,NA_KLAI_TC-Navy-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Navy,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x360,NA_KLAI_TC-Navy-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Navy,Size,180cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x400,NA_KLAI_TC-Navy-180x400,,FALSE,TRUE,,,,,,,,,,590,Colour,Navy,Size,180cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Navy-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Navy-180x500,NA_KLAI_TC-Navy-180x500,,FALSE,TRUE,,,,,,,,,,650,Colour,Nutmeg,Size,180cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 180,NA_KLAI_TC-Nutmeg-146 X 180,,FALSE,TRUE,,,,,,,,,,700,Colour,Nutmeg,Size,146cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 250,NA_KLAI_TC-Nutmeg-146 X 250,,FALSE,TRUE,,,,,,,,,,300,Colour,Nutmeg,Size,146cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 280,NA_KLAI_TC-Nutmeg-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Nutmeg,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 320,NA_KLAI_TC-Nutmeg-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Nutmeg,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 360,NA_KLAI_TC-Nutmeg-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Nutmeg,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 400,NA_KLAI_TC-Nutmeg-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Nutmeg,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-146 X 500,NA_KLAI_TC-Nutmeg-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Nutmeg,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x180,NA_KLAI_TC-Nutmeg-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Nutmeg,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x250,NA_KLAI_TC-Nutmeg-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Nutmeg,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x280,NA_KLAI_TC-Nutmeg-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Nutmeg,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x320,NA_KLAI_TC-Nutmeg-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Nutmeg,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x360,NA_KLAI_TC-Nutmeg-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Nutmeg,Size,180cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x400,NA_KLAI_TC-Nutmeg-180x400,,FALSE,TRUE,,,,,,,,,,590,Colour,Nutmeg,Size,180cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Nutmeg-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Nutmeg-180x500,NA_KLAI_TC-Nutmeg-180x500,,FALSE,TRUE,,,,,,,,,,650,Colour,Nutmeg,Size,180cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 180,NA_KLAI_TC-Ocean-146 X 180,,FALSE,TRUE,,,,,,,,,,700,Colour,Ocean,Size,146cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 250,NA_KLAI_TC-Ocean-146 X 250,,FALSE,TRUE,,,,,,,,,,300,Colour,Ocean,Size,146cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 280,NA_KLAI_TC-Ocean-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Ocean,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 320,NA_KLAI_TC-Ocean-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Ocean,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 360,NA_KLAI_TC-Ocean-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Ocean,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 400,NA_KLAI_TC-Ocean-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Ocean,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-146 X 500,NA_KLAI_TC-Ocean-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Ocean,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x180,NA_KLAI_TC-Ocean-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Ocean,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x250,NA_KLAI_TC-Ocean-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Ocean,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x280,NA_KLAI_TC-Ocean-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Ocean,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x320,NA_KLAI_TC-Ocean-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Ocean,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x360,NA_KLAI_TC-Ocean-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Ocean,Size,180cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x400,NA_KLAI_TC-Ocean-180x400,,FALSE,TRUE,,,,,,,,,,590,Colour,Ocean,Size,180cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Ocean-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Ocean-180x500,NA_KLAI_TC-Ocean-180x500,,FALSE,TRUE,,,,,,,,,,650,Colour,Ocean,Size,180cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 180,NA_KLAI_TC-Olive-146 X 180,,FALSE,TRUE,,,,,,,,,,700,Colour,Olive,Size,146cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 250,NA_KLAI_TC-Olive-146 X 250,,FALSE,TRUE,,,,,,,,,,300,Colour,Olive,Size,146cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 280,NA_KLAI_TC-Olive-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Olive,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 320,NA_KLAI_TC-Olive-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Olive,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 360,NA_KLAI_TC-Olive-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Olive,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 400,NA_KLAI_TC-Olive-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Olive,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-146 X 500,NA_KLAI_TC-Olive-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Olive,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x180,NA_KLAI_TC-Olive-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Olive,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x250,NA_KLAI_TC-Olive-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Olive,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x280,NA_KLAI_TC-Olive-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Olive,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x320,NA_KLAI_TC-Olive-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Olive,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x360,NA_KLAI_TC-Olive-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Olive,Size,180cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x400,NA_KLAI_TC-Olive-180x400,,FALSE,TRUE,,,,,,,,,,590,Colour,Olive,Size,180cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Olive-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Olive-180x500,NA_KLAI_TC-Olive-180x500,,FALSE,TRUE,,,,,,,,,,650,Colour,Olive,Size,180cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 180,NA_KLAI_TC-Orchid-146 X 180,,FALSE,TRUE,,,,,,,,,,700,Colour,Orchid,Size,146cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 250,NA_KLAI_TC-Orchid-146 X 250,,FALSE,TRUE,,,,,,,,,,300,Colour,Orchid,Size,146cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 280,NA_KLAI_TC-Orchid-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Orchid,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 320,NA_KLAI_TC-Orchid-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Orchid,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 360,NA_KLAI_TC-Orchid-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Orchid,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 400,NA_KLAI_TC-Orchid-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Orchid,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-146 X 500,NA_KLAI_TC-Orchid-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Orchid,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x180,NA_KLAI_TC-Orchid-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Orchid,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x250,NA_KLAI_TC-Orchid-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Orchid,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x280,NA_KLAI_TC-Orchid-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Orchid,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x320,NA_KLAI_TC-Orchid-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Orchid,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x360,NA_KLAI_TC-Orchid-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Orchid,Size,180cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x400,NA_KLAI_TC-Orchid-180x400,,FALSE,TRUE,,,,,,,,,,590,Colour,Orchid,Size,180cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Orchid-180x500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Orchid-180x500,NA_KLAI_TC-Orchid-180x500,,FALSE,TRUE,,,,,,,,,,650,Colour,Orchid,Size,180cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 180,NA_KLAI_TC-Oyster-146 X 180,,FALSE,TRUE,,,,,,,,,,700,Colour,Oyster,Size,146cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 250,NA_KLAI_TC-Oyster-146 X 250,,FALSE,TRUE,,,,,,,,,,300,Colour,Oyster,Size,146cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 280,NA_KLAI_TC-Oyster-146 X 280,,FALSE,TRUE,,,,,,,,,,350,Colour,Oyster,Size,146cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 320,NA_KLAI_TC-Oyster-146 X 320,,FALSE,TRUE,,,,,,,,,,400,Colour,Oyster,Size,146cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 360,NA_KLAI_TC-Oyster-146 X 360,,FALSE,TRUE,,,,,,,,,,490,Colour,Oyster,Size,146cm x 360cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 400,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 400,NA_KLAI_TC-Oyster-146 X 400,,FALSE,TRUE,,,,,,,,,,550,Colour,Oyster,Size,146cm x 400cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-146 X 500,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-146 X 500,NA_KLAI_TC-Oyster-146 X 500,,FALSE,TRUE,,,,,,,,,,600,Colour,Oyster,Size,146cm x 500cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-180x180,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-180x180,NA_KLAI_TC-Oyster-180x180,,FALSE,TRUE,,,,,,,,,,700,Colour,Oyster,Size,180cm x 180cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-180x250,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-180x250,NA_KLAI_TC-Oyster-180x250,,FALSE,TRUE,,,,,,,,,,300,Colour,Oyster,Size,180cm x 250cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-180x280,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-180x280,NA_KLAI_TC-Oyster-180x280,,FALSE,TRUE,,,,,,,,,,400,Colour,Oyster,Size,180cm x 280cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-180x320,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-180x320,NA_KLAI_TC-Oyster-180x320,,FALSE,TRUE,,,,,,,,,,450,Colour,Oyster,Size,180cm x 320cm,,,,
,na-klai-t,KLAIPĖDA Tablecloths,,KLAIPĖDA TABLECLOTHS Oyster-180x360,published,,,,,,,,,,,,,TRUE,,,KLAIPĖDA TABLECLOTHS Oyster-180x360,NA_KLAI_TC-Oyster-180x360,,FALSE,TRUE,,,,,,,,,,500,Colour,Oyster,Size,180cm x 360cm,,,,
